date,item,sales
2017-09-06,43026,79
2017-09-07,43026,91
2017-09-08,43026,100
2017-09-09,43026,112
2017-09-10,43026,103
2017-09-11,43026,73
2017-09-12,43026,86
2017-09-13,43026,104
2017-09-14,43026,107
2017-09-15,43026,98
2017-09-16,43026,114
2017-09-17,43026,106
2017-09-18,43026,87
2017-09-19,43026,81
2017-09-20,43026,73
2017-09-21,43026,89
2017-09-22,43026,87
2017-09-23,43026,98
2017-09-24,43026,119
2017-09-25,43026,91
2017-09-26,43026,85
2017-09-27,43026,59
2017-09-28,43026,85
2017-09-29,43026,104
2017-09-30,43026,100
2017-10-01,43026,104
2017-10-02,43026,59
2017-10-03,43026,98
2017-10-04,43026,74
2017-10-05,43026,87
2017-10-06,43026,110
2017-10-07,43026,98
2017-10-08,43026,91
2017-10-09,43026,71
2017-10-10,43026,72
2017-10-11,43026,85
2017-10-12,43026,88
2017-10-13,43026,94
2017-10-14,43026,104
2017-10-15,43026,93
2017-10-16,43026,70
2017-10-17,43026,90
2017-10-18,43026,82
2017-10-19,43026,92
2017-10-20,43026,86
2017-10-21,43026,109
2017-10-22,43026,93
2017-10-23,43026,88
2017-10-24,43026,76
2017-10-25,43026,87
2017-10-26,43026,89
2017-10-27,43026,93
2017-10-28,43026,112
2017-10-29,43026,91
2017-10-30,43026,69
2017-10-31,43026,87
2017-11-01,43026,90
2017-11-02,43026,103
2017-11-03,43026,104
2017-11-04,43026,107
2017-11-05,43026,110
2017-11-06,43026,62
2017-11-07,43026,96
2017-11-08,43026,103
2017-11-09,43026,100
2017-11-10,43026,86
2017-11-11,43026,105
2017-11-12,43026,133
2017-11-13,43026,67
2017-11-14,43026,78
2017-11-15,43026,106
2017-11-16,43026,101
2017-11-17,43026,107
2017-11-18,43026,101
2017-11-19,43026,114
2017-11-20,43026,82
2017-11-21,43026,84
2017-11-22,43026,86
2017-11-23,43026,92
2017-11-24,43026,107
2017-11-25,43026,
2017-11-26,43026,114
2017-11-27,43026,67
2017-11-28,43026,76
2017-11-29,43026,92
2017-11-30,43026,93
2013-01-01,68757,59
2013-01-02,68757,29
2013-01-03,68757,33
2013-01-04,68757,45
2013-01-05,68757,32
2013-01-06,68757,50
2013-01-07,68757,26
2013-01-08,68757,38
2013-01-09,68757,40
2013-01-10,68757,41
2013-01-11,68757,45
2013-01-12,68757,50
2013-01-13,68757,55
2013-01-14,68757,36
2013-01-15,68757,33
2013-01-16,68757,39
2013-01-17,68757,34
2013-01-18,68757,40
2013-01-19,68757,42
2013-01-20,68757,53
2013-01-21,68757,35
2013-01-22,68757,48
2013-01-23,68757,42
2013-01-24,68757,35
2013-01-25,68757,41
2013-01-26,68757,42
2013-01-27,68757,52
2013-01-28,68757,33
2013-01-29,68757,41
2013-01-30,68757,31
2013-01-31,68757,55
2013-02-01,68757,56
2013-02-02,68757,60
2013-02-03,68757,55
2013-02-04,68757,31
2013-02-05,68757,39
2013-02-06,68757,36
2013-02-07,68757,51
2013-02-08,68757,57
2013-02-09,68757,53
2013-02-10,68757,61
2013-02-11,68757,32
2013-02-12,68757,41
2013-02-13,68757,42
2013-02-14,68757,50
2013-02-15,68757,56
2013-02-16,68757,55
2013-02-17,68757,52
2013-02-18,68757,42
2013-02-19,68757,42
2013-02-20,68757,
2013-02-21,68757,49
2013-02-22,68757,47
2013-02-23,68757,49
2013-02-24,68757,48
2013-02-25,68757,38
2013-02-26,68757,25
2013-02-27,68757,33
2013-02-28,68757,38
2013-03-01,68757,64
2013-03-02,68757,55
2013-03-03,68757,53
2013-03-04,68757,43
2013-03-05,68757,51
2013-03-06,68757,54
2013-03-07,68757,46
2013-03-08,68757,54
2013-03-09,68757,68
2013-03-10,68757,79
2013-03-11,68757,48
2013-03-12,68757,41
2013-03-13,68757,37
2013-03-14,68757,
2013-03-15,68757,53
2013-03-16,68757,82
2013-03-17,68757,58
2013-03-18,68757,42
2013-03-19,68757,48
2013-03-20,68757,53
2013-03-21,68757,48
2013-03-22,68757,
2013-03-23,68757,57
2013-03-24,68757,56
2013-03-25,68757,47
2013-03-26,68757,39
2013-03-27,68757,47
2013-03-28,68757,43
2013-03-29,68757,56
2013-03-30,68757,53
2013-03-31,68757,62
2013-04-01,68757,48
2013-04-02,68757,55
2013-04-03,68757,51
2013-04-04,68757,73
2013-04-05,68757,69
2013-04-06,68757,73
2013-04-07,68757,71
2013-04-08,68757,42
2013-04-09,68757,41
2013-04-10,68757,57
2013-04-11,68757,89
2013-04-12,68757,76
2013-04-13,68757,66
2013-04-14,68757,81
2013-04-15,68757,35
2013-04-16,68757,61
2013-04-17,68757,60
2013-04-18,68757,61
2013-04-19,68757,86
2013-04-20,68757,77
2013-04-21,68757,91
2013-04-22,68757,57
2013-04-23,68757,55
2013-04-24,68757,
2013-04-25,68757,66
2013-04-26,68757,60
2013-04-27,68757,71
2013-04-28,68757,85
2013-04-29,68757,52
2013-04-30,68757,56
2013-05-01,68757,70
2013-05-02,68757,61
2013-05-03,68757,81
2013-05-04,68757,63
2013-05-05,68757,72
2013-05-06,68757,52
2013-05-07,68757,70
2013-05-08,68757,60
2013-05-09,68757,53
2013-05-10,68757,63
2013-05-11,68757,75
2013-05-12,68757,86
2013-05-13,68757,46
2013-05-14,68757,60
2013-05-15,68757,73
2013-05-16,68757,74
2013-05-17,68757,74
2013-05-18,68757,64
2013-05-19,68757,78
2013-05-20,68757,65
2013-05-21,68757,
2013-05-22,68757,76
2013-05-23,68757,76
2013-05-24,68757,70
2013-05-25,68757,80
2013-05-26,68757,88
2013-05-27,68757,47
2013-05-28,68757,50
2013-05-29,68757,62
2013-05-30,68757,66
2013-05-31,68757,79
2013-06-01,68757,75
2013-06-02,68757,82
2013-06-03,68757,52
2013-06-04,68757,55
2013-06-05,68757,70
2013-06-06,68757,68
2013-06-07,68757,68
2013-06-08,68757,75
2013-06-09,68757,
2013-06-10,68757,51
2013-06-11,68757,69
2013-06-12,68757,66
2013-06-13,68757,61
2013-06-14,68757,70
2013-06-15,68757,80
2013-06-16,68757,84
2013-06-17,68757,52
2013-06-18,68757,72
2013-06-19,68757,67
2013-06-20,68757,57
2013-06-21,68757,78
2013-06-22,68757,86
2013-06-23,68757,
2013-06-24,68757,53
2013-06-25,68757,69
2013-06-26,68757,63
2013-06-27,68757,89
2013-06-28,68757,74
2013-06-29,68757,74
2013-06-30,68757,83
2013-07-01,68757,57
2013-07-02,68757,65
2013-07-03,68757,75
2013-07-04,68757,80
2013-07-05,68757,93
2013-07-06,68757,106
2013-07-07,68757,97
2013-07-08,68757,75
2013-07-09,68757,76
2013-07-10,68757,65
2013-07-11,68757,81
2013-07-12,68757,79
2013-07-13,68757,95
2013-07-14,68757,75
2013-07-15,68757,61
2013-07-16,68757,69
2013-07-17,68757,65
2013-07-18,68757,81
2013-07-19,68757,80
2013-07-20,68757,89
2013-07-21,68757,96
2013-07-22,68757,65
2013-07-23,68757,76
2013-07-24,68757,88
2013-07-25,68757,83
2013-07-26,68757,60
2013-07-27,68757,88
2013-07-28,68757,94
2013-07-29,68757,67
2013-07-30,68757,63
2013-07-31,68757,71
2013-08-01,68757,65
2013-08-02,68757,75
2013-08-03,68757,76
2013-08-04,68757,94
2013-08-05,68757,66
2013-08-06,68757,57
2013-08-07,68757,67
2013-08-08,68757,
2013-08-09,68757,58
2013-08-10,68757,81
2013-08-11,68757,75
2013-08-12,68757,
2013-08-13,68757,60
2013-08-14,68757,52
2013-08-15,68757,76
2013-08-16,68757,65
2013-08-17,68757,78
2013-08-18,68757,83
2013-08-19,68757,63
2013-08-20,68757,69
2013-08-21,68757,64
2013-08-22,68757,75
2013-08-23,68757,64
2013-08-24,68757,74
2013-08-25,68757,108
2013-08-26,68757,59
2013-08-27,68757,63
2013-08-28,68757,69
2013-08-29,68757,71
2013-08-30,68757,73
2013-08-31,68757,80
2013-09-01,68757,78
2013-09-02,68757,53
2013-09-03,68757,57
2013-09-04,68757,59
2013-09-05,68757,75
2013-09-06,68757,60
2013-09-07,68757,67
2013-09-08,68757,75
2013-09-09,68757,46
2013-09-10,68757,60
2013-09-11,68757,45
2013-09-12,68757,52
2013-09-13,68757,69
2013-09-14,68757,75
2013-09-15,68757,73
2013-09-16,68757,54
2013-09-17,68757,61
2013-09-18,68757,67
2013-09-19,68757,74
2013-09-20,68757,71
2013-09-21,68757,76
2013-09-22,68757,82
2013-09-23,68757,44
2013-09-24,68757,59
2013-09-25,68757,54
2013-09-26,68757,70
2013-09-27,68757,64
2013-09-28,68757,75
2013-09-29,68757,73
2013-09-30,68757,52
2013-10-01,68757,47
2013-10-02,68757,56
2013-10-03,68757,54
2013-10-04,68757,77
2013-10-05,68757,59
2013-10-06,68757,62
2013-10-07,68757,37
2013-10-08,68757,52
2013-10-09,68757,
2013-10-10,68757,62
2013-10-11,68757,57
2013-10-12,68757,69
2013-10-13,68757,83
2013-10-14,68757,49
2013-10-15,68757,49
2013-10-16,68757,70
2013-10-17,68757,59
2013-10-18,68757,60
2013-10-19,68757,74
2013-10-20,68757,
2013-10-21,68757,45
2013-10-22,68757,48
2013-10-23,68757,48
2013-10-24,68757,57
2013-10-25,68757,68
2013-10-26,68757,52
2013-10-27,68757,65
2013-10-28,68757,48
2013-10-29,68757,50
2013-10-30,68757,51
2013-10-31,68757,60
2013-11-01,68757,64
2013-11-02,68757,69
2013-11-03,68757,66
2013-11-04,68757,41
2013-11-05,68757,57
2013-11-06,68757,47
2013-11-07,68757,58
2013-11-08,68757,65
2013-11-09,68757,68
2013-11-10,68757,70
2013-11-11,68757,52
2013-11-12,68757,51
2013-11-13,68757,75
2013-11-14,68757,68
2013-11-15,68757,67
2013-11-16,68757,84
2013-11-17,68757,75
2013-11-18,68757,53
2013-11-19,68757,60
2013-11-20,68757,50
2013-11-21,68757,59
2013-11-22,68757,61
2013-11-23,68757,63
2013-11-24,68757,71
2013-11-25,68757,60
2013-11-26,68757,55
2013-11-27,68757,64
2013-11-28,68757,58
2013-11-29,68757,78
2013-11-30,68757,88
2013-12-01,68757,69
2013-12-02,68757,41
2013-12-03,68757,54
2013-12-04,68757,49
2013-12-05,68757,42
2013-12-06,68757,53
2013-12-07,68757,49
2013-12-08,68757,55
2013-12-09,68757,37
2013-12-10,68757,35
2013-12-11,68757,52
2013-12-12,68757,
2013-12-13,68757,44
2013-12-14,68757,39
2013-12-15,68757,54
2013-12-16,68757,36
2013-12-17,68757,38
2013-12-18,68757,41
2013-12-19,68757,43
2013-12-20,68757,49
2013-12-21,68757,61
2013-12-22,68757,50
2013-12-23,68757,33
2013-12-24,68757,38
2013-12-25,68757,42
2013-12-26,68757,40
2013-12-27,68757,35
2013-12-28,68757,47
2013-12-29,68757,57
2013-12-30,68757,39
2013-12-31,68757,42
2014-01-01,68757,34
2014-01-02,68757,54
2014-01-03,68757,51
2014-01-04,68757,45
2014-01-05,68757,77
2014-01-06,68757,43
2014-01-07,68757,47
2014-01-08,68757,46
2014-01-09,68757,54
2014-01-10,68757,36
2014-01-11,68757,54
2014-01-12,68757,64
2014-01-13,68757,33
2014-01-14,68757,48
2014-01-15,68757,43
2014-01-16,68757,45
2014-01-17,68757,
2014-01-18,68757,59
2014-01-19,68757,59
2014-01-20,68757,43
2014-01-21,68757,36
2014-01-22,68757,41
2014-01-23,68757,62
2014-01-24,68757,60
2014-01-25,68757,56
2014-01-26,68757,66
2014-01-27,68757,33
2014-01-28,68757,54
2014-01-29,68757,50
2014-01-30,68757,34
2014-01-31,68757,47
2014-02-01,68757,50
2014-02-02,68757,66
2014-02-03,68757,46
2014-02-04,68757,49
2014-02-05,68757,47
2014-02-06,68757,52
2014-02-07,68757,60
2014-02-08,68757,45
2014-02-09,68757,60
2014-02-10,68757,43
2014-02-11,68757,56
2014-02-12,68757,38
2014-02-13,68757,52
2014-02-14,68757,49
2014-02-15,68757,66
2014-02-16,68757,65
2014-02-17,68757,37
2014-02-18,68757,53
2014-02-19,68757,54
2014-02-20,68757,53
2014-02-21,68757,61
2014-02-22,68757,70
2014-02-23,68757,54
2014-02-24,68757,32
2014-02-25,68757,60
2014-02-26,68757,61
2014-02-27,68757,54
2014-02-28,68757,44
2014-03-01,68757,60
2014-03-02,68757,71
2014-03-03,68757,45
2014-03-04,68757,52
2014-03-05,68757,70
2014-03-06,68757,58
2014-03-07,68757,70
2014-03-08,68757,76
2014-03-09,68757,87
2014-03-10,68757,49
2014-03-11,68757,56
2014-03-12,68757,73
2014-03-13,68757,76
2014-03-14,68757,70
2014-03-15,68757,63
2014-03-16,68757,77
2014-03-17,68757,53
2014-03-18,68757,75
2014-03-19,68757,62
2014-03-20,68757,53
2014-03-21,68757,67
2014-03-22,68757,63
2014-03-23,68757,71
2014-03-24,68757,42
2014-03-25,68757,69
2014-03-26,68757,55
2014-03-27,68757,51
2014-03-28,68757,68
2014-03-29,68757,81
2014-03-30,68757,74
2014-03-31,68757,64
2014-04-01,68757,66
2014-04-02,68757,79
2014-04-03,68757,67
2014-04-04,68757,82
2014-04-05,68757,72
2014-04-06,68757,94
2014-04-07,68757,52
2014-04-08,68757,65
2014-04-09,68757,75
2014-04-10,68757,79
2014-04-11,68757,86
2014-04-12,68757,90
2014-04-13,68757,80
2014-04-14,68757,47
2014-04-15,68757,84
2014-04-16,68757,83
2014-04-17,68757,76
2014-04-18,68757,65
2014-04-19,68757,77
2014-04-20,68757,96
2014-04-21,68757,62
2014-04-22,68757,77
2014-04-23,68757,75
2014-04-24,68757,72
2014-04-25,68757,70
2014-04-26,68757,74
2014-04-27,68757,79
2014-04-28,68757,67
2014-04-29,68757,62
2014-04-30,68757,75
2014-05-01,68757,86
2014-05-02,68757,80
2014-05-03,68757,89
2014-05-04,68757,86
2014-05-05,68757,64
2014-05-06,68757,89
2014-05-07,68757,74
2014-05-08,68757,74
2014-05-09,68757,97
2014-05-10,68757,68
2014-05-11,68757,82
2014-05-12,68757,50
2014-05-13,68757,71
2014-05-14,68757,77
2014-05-15,68757,95
2014-05-16,68757,99
2014-05-17,68757,76
2014-05-18,68757,87
2014-05-19,68757,54
2014-05-20,68757,64
2014-05-21,68757,81
2014-05-22,68757,75
2014-05-23,68757,86
2014-05-24,68757,87
2014-05-25,68757,103
2014-05-26,68757,52
2014-05-27,68757,70
2014-05-28,68757,82
2014-05-29,68757,82
2014-05-30,68757,79
2014-05-31,68757,80
2014-06-01,68757,107
2014-06-02,68757,68
2014-06-03,68757,71
2014-06-04,68757,70
2014-06-05,68757,68
2014-06-06,68757,96
2014-06-07,68757,102
2014-06-08,68757,100
2014-06-09,68757,53
2014-06-10,68757,101
2014-06-11,68757,73
2014-06-12,68757,74
2014-06-13,68757,91
2014-06-14,68757,98
2014-06-15,68757,102
2014-06-16,68757,80
2014-06-17,68757,72
2014-06-18,68757,84
2014-06-19,68757,72
2014-06-20,68757,76
2014-06-21,68757,90
2014-06-22,68757,107
2014-06-23,68757,70
2014-06-24,68757,72
2014-06-25,68757,78
2014-06-26,68757,78
2014-06-27,68757,74
2014-06-28,68757,106
2014-06-29,68757,110
2014-06-30,68757,76
2014-07-01,68757,63
2014-07-02,68757,93
2014-07-03,68757,108
2014-07-04,68757,88
2014-07-05,68757,101
2014-07-06,68757,94
2014-07-07,68757,61
2014-07-08,68757,88
2014-07-09,68757,72
2014-07-10,68757,83
2014-07-11,68757,86
2014-07-12,68757,109
2014-07-13,68757,121
2014-07-14,68757,75
2014-07-15,68757,67
2014-07-16,68757,81
2014-07-17,68757,87
2014-07-18,68757,108
2014-07-19,68757,100
2014-07-20,68757,84
2014-07-21,68757,69
2014-07-22,68757,79
2014-07-23,68757,92
2014-07-24,68757,73
2014-07-25,68757,110
2014-07-26,68757,116
2014-07-27,68757,120
2014-07-28,68757,86
2014-07-29,68757,84
2014-07-30,68757,106
2014-07-31,68757,84
2014-08-01,68757,64
2014-08-02,68757,92
2014-08-03,68757,91
2014-08-04,68757,59
2014-08-05,68757,65
2014-08-06,68757,88
2014-08-07,68757,91
2014-08-08,68757,87
2014-08-09,68757,95
2014-08-10,68757,98
2014-08-11,68757,67
2014-08-12,68757,65
2014-08-13,68757,78
2014-08-14,68757,65
2014-08-15,68757,83
2014-08-16,68757,80
2014-08-17,68757,85
2014-08-18,68757,60
2014-08-19,68757,55
2014-08-20,68757,59
2014-08-21,68757,85
2014-08-22,68757,86
2014-08-23,68757,81
2014-08-24,68757,94
2014-08-25,68757,59
2014-08-26,68757,67
2014-08-27,68757,72
2014-08-28,68757,65
2014-08-29,68757,86
2014-08-30,68757,96
2014-08-31,68757,96
2014-09-01,68757,60
2014-09-02,68757,66
2014-09-03,68757,55
2014-09-04,68757,72
2014-09-05,68757,70
2014-09-06,68757,80
2014-09-07,68757,96
2014-09-08,68757,57
2014-09-09,68757,57
2014-09-10,68757,71
2014-09-11,68757,59
2014-09-12,68757,80
2014-09-13,68757,68
2014-09-14,68757,83
2014-09-15,68757,61
2014-09-16,68757,88
2014-09-17,68757,84
2014-09-18,68757,62
2014-09-19,68757,82
2014-09-20,68757,69
2014-09-21,68757,107
2014-09-22,68757,63
2014-09-23,68757,60
2014-09-24,68757,80
2014-09-25,68757,91
2014-09-26,68757,70
2014-09-27,68757,96
2014-09-28,68757,97
2014-09-29,68757,52
2014-09-30,68757,65
2014-10-01,68757,64
2014-10-02,68757,55
2014-10-03,68757,71
2014-10-04,68757,80
2014-10-05,68757,86
2014-10-06,68757,51
2014-10-07,68757,67
2014-10-08,68757,56
2014-10-09,68757,75
2014-10-10,68757,63
2014-10-11,68757,75
2014-10-12,68757,98
2014-10-13,68757,48
2014-10-14,68757,66
2014-10-15,68757,79
2014-10-16,68757,72
2014-10-17,68757,
2014-10-18,68757,72
2014-10-19,68757,89
2014-10-20,68757,42
2014-10-21,68757,70
2014-10-22,68757,55
2014-10-23,68757,59
2014-10-24,68757,77
2014-10-25,68757,84
2014-10-26,68757,71
2014-10-27,68757,58
2014-10-28,68757,70
2014-10-29,68757,66
2014-10-30,68757,74
2014-10-31,68757,52
2014-11-01,68757,70
2014-11-02,68757,
2014-11-03,68757,67
2014-11-04,68757,70
2014-11-05,68757,67
2014-11-06,68757,78
2014-11-07,68757,81
2014-11-08,68757,96
2014-11-09,68757,91
2014-11-10,68757,59
2014-11-11,68757,76
2014-11-12,68757,64
2014-11-13,68757,66
2014-11-14,68757,67
2014-11-15,68757,89
2014-11-16,68757,83
2014-11-17,68757,53
2014-11-18,68757,67
2014-11-19,68757,62
2014-11-20,68757,71
2014-11-21,68757,69
2014-11-22,68757,86
2014-11-23,68757,75
2014-11-24,68757,51
2014-11-25,68757,76
2014-11-26,68757,55
2014-11-27,68757,76
2014-11-28,68757,68
2014-11-29,68757,60
2014-11-30,68757,91
2014-12-01,68757,44
2014-12-02,68757,39
2014-12-03,68757,46
2014-12-04,68757,57
2014-12-05,68757,54
2014-12-06,68757,55
2014-12-07,68757,67
2014-12-08,68757,
2014-12-09,68757,59
2014-12-10,68757,44
2014-12-11,68757,44
2014-12-12,68757,46
2014-12-13,68757,62
2014-12-14,68757,50
2014-12-15,68757,43
2014-12-16,68757,46
2014-12-17,68757,42
2014-12-18,68757,46
2014-12-19,68757,47
2014-12-20,68757,61
2014-12-21,68757,96
2014-12-22,68757,50
2014-12-23,68757,50
2014-12-24,68757,46
2014-12-25,68757,54
2014-12-26,68757,52
2014-12-27,68757,48
2014-12-28,68757,59
2014-12-29,68757,45
2014-12-30,68757,45
2014-12-31,68757,46
2015-01-01,68757,54
2015-01-02,68757,64
2015-01-03,68757,47
2015-01-04,68757,56
2015-01-05,68757,40
2015-01-06,68757,43
2015-01-07,68757,45
2015-01-08,68757,37
2015-01-09,68757,43
2015-01-10,68757,57
2015-01-11,68757,61
2015-01-12,68757,45
2015-01-13,68757,50
2015-01-14,68757,46
2015-01-15,68757,50
2015-01-16,68757,
2015-01-17,68757,60
2015-01-18,68757,54
2015-01-19,68757,43
2015-01-20,68757,37
2015-01-21,68757,43
2015-01-22,68757,54
2015-01-23,68757,48
2015-01-24,68757,53
2015-01-25,68757,63
2015-01-26,68757,34
2015-01-27,68757,52
2015-01-28,68757,41
2015-01-29,68757,59
2015-01-30,68757,44
2015-01-31,68757,59
2015-02-01,68757,69
2015-02-02,68757,39
2015-02-03,68757,49
2015-02-04,68757,61
2015-02-05,68757,57
2015-02-06,68757,64
2015-02-07,68757,58
2015-02-08,68757,67
2015-02-09,68757,42
2015-02-10,68757,49
2015-02-11,68757,60
2015-02-12,68757,53
2015-02-13,68757,63
2015-02-14,68757,55
2015-02-15,68757,
2015-02-16,68757,43
2015-02-17,68757,57
2015-02-18,68757,53
2015-02-19,68757,77
2015-02-20,68757,
2015-02-21,68757,45
2015-02-22,68757,63
2015-02-23,68757,39
2015-02-24,68757,50
2015-02-25,68757,45
2015-02-26,68757,60
2015-02-27,68757,56
2015-02-28,68757,63
2015-03-01,68757,79
2015-03-02,68757,51
2015-03-03,68757,54
2015-03-04,68757,67
2015-03-05,68757,74
2015-03-06,68757,83
2015-03-07,68757,82
2015-03-08,68757,86
2015-03-09,68757,52
2015-03-10,68757,65
2015-03-11,68757,46
2015-03-12,68757,57
2015-03-13,68757,70
2015-03-14,68757,70
2015-03-15,68757,78
2015-03-16,68757,57
2015-03-17,68757,49
2015-03-18,68757,59
2015-03-19,68757,74
2015-03-20,68757,63
2015-03-21,68757,58
2015-03-22,68757,79
2015-03-23,68757,48
2015-03-24,68757,52
2015-03-25,68757,74
2015-03-26,68757,63
2015-03-27,68757,61
2015-03-28,68757,90
2015-03-29,68757,81
2015-03-30,68757,43
2015-03-31,68757,66
2015-04-01,68757,72
2015-04-02,68757,70
2015-04-03,68757,80
2015-04-04,68757,96
2015-04-05,68757,103
2015-04-06,68757,61
2015-04-07,68757,69
2015-04-08,68757,69
2015-04-09,68757,53
2015-04-10,68757,77
2015-04-11,68757,80
2015-04-12,68757,93
2015-04-13,68757,81
2015-04-14,68757,65
2015-04-15,68757,66
2015-04-16,68757,68
2015-04-17,68757,84
2015-04-18,68757,87
2015-04-19,68757,95
2015-04-20,68757,48
2015-04-21,68757,77
2015-04-22,68757,84
2015-04-23,68757,82
2015-04-24,68757,73
2015-04-25,68757,83
2015-04-26,68757,89
2015-04-27,68757,66
2015-04-28,68757,65
2015-04-29,68757,76
2015-04-30,68757,
2015-05-01,68757,95
2015-05-02,68757,98
2015-05-03,68757,89
2015-05-04,68757,68
2015-05-05,68757,79
2015-05-06,68757,72
2015-05-07,68757,68
2015-05-08,68757,99
2015-05-09,68757,90
2015-05-10,68757,107
2015-05-11,68757,62
2015-05-12,68757,76
2015-05-13,68757,85
2015-05-14,68757,77
2015-05-15,68757,90
2015-05-16,68757,99
2015-05-17,68757,106
2015-05-18,68757,55
2015-05-19,68757,75
2015-05-20,68757,84
2015-05-21,68757,80
2015-05-22,68757,78
2015-05-23,68757,82
2015-05-24,68757,113
2015-05-25,68757,60
2015-05-26,68757,75
2015-05-27,68757,91
2015-05-28,68757,78
2015-05-29,68757,
2015-05-30,68757,85
2015-05-31,68757,95
2015-06-01,68757,74
2015-06-02,68757,104
2015-06-03,68757,84
2015-06-04,68757,98
2015-06-05,68757,93
2015-06-06,68757,91
2015-06-07,68757,84
2015-06-08,68757,57
2015-06-09,68757,66
2015-06-10,68757,76
2015-06-11,68757,91
2015-06-12,68757,80
2015-06-13,68757,107
2015-06-14,68757,101
2015-06-15,68757,67
2015-06-16,68757,83
2015-06-17,68757,88
2015-06-18,68757,99
2015-06-19,68757,
2015-06-20,68757,109
2015-06-21,68757,113
2015-06-22,68757,56
2015-06-23,68757,79
2015-06-24,68757,70
2015-06-25,68757,79
2015-06-26,68757,96
2015-06-27,68757,99
2015-06-28,68757,96
2015-06-29,68757,60
2015-06-30,68757,86
2015-07-01,68757,95
2015-07-02,68757,101
2015-07-03,68757,87
2015-07-04,68757,90
2015-07-05,68757,117
2015-07-06,68757,76
2015-07-07,68757,83
2015-07-08,68757,86
2015-07-09,68757,89
2015-07-10,68757,109
2015-07-11,68757,114
2015-07-12,68757,91
2015-07-13,68757,82
2015-07-14,68757,85
2015-07-15,68757,87
2015-07-16,68757,90
2015-07-17,68757,98
2015-07-18,68757,112
2015-07-19,68757,110
2015-07-20,68757,84
2015-07-21,68757,75
2015-07-22,68757,69
2015-07-23,68757,95
2015-07-24,68757,101
2015-07-25,68757,96
2015-07-26,68757,101
2015-07-27,68757,73
2015-07-28,68757,90
2015-07-29,68757,87
2015-07-30,68757,94
2015-07-31,68757,107
2015-08-01,68757,70
2015-08-02,68757,113
2015-08-03,68757,68
2015-08-04,68757,70
2015-08-05,68757,84
2015-08-06,68757,76
2015-08-07,68757,75
2015-08-08,68757,105
2015-08-09,68757,92
2015-08-10,68757,66
2015-08-11,68757,59
2015-08-12,68757,68
2015-08-13,68757,69
2015-08-14,68757,86
2015-08-15,68757,81
2015-08-16,68757,99
2015-08-17,68757,69
2015-08-18,68757,81
2015-08-19,68757,82
2015-08-20,68757,87
2015-08-21,68757,72
2015-08-22,68757,
2015-08-23,68757,120
2015-08-24,68757,62
2015-08-25,68757,67
2015-08-26,68757,77
2015-08-27,68757,84
2015-08-28,68757,86
2015-08-29,68757,91
2015-08-30,68757,98
2015-08-31,68757,86
2015-09-01,68757,81
2015-09-02,68757,60
2015-09-03,68757,66
2015-09-04,68757,64
2015-09-05,68757,82
2015-09-06,68757,89
2015-09-07,68757,56
2015-09-08,68757,70
2015-09-09,68757,58
2015-09-10,68757,86
2015-09-11,68757,91
2015-09-12,68757,92
2015-09-13,68757,122
2015-09-14,68757,64
2015-09-15,68757,171
2015-09-16,68757,67
2015-09-17,68757,82
2015-09-18,68757,69
2015-09-19,68757,108
2015-09-20,68757,97
2015-09-21,68757,57
2015-09-22,68757,68
2015-09-23,68757,69
2015-09-24,68757,87
2015-09-25,68757,71
2015-09-26,68757,89
2015-09-27,68757,111
2015-09-28,68757,60
2015-09-29,68757,71
2015-09-30,68757,62
2015-10-01,68757,70
2015-10-02,68757,73
2015-10-03,68757,96
2015-10-04,68757,107
2015-10-05,68757,52
2015-10-06,68757,69
2015-10-07,68757,66
2015-10-08,68757,78
2015-10-09,68757,76
2015-10-10,68757,84
2015-10-11,68757,91
2015-10-12,68757,50
2015-10-13,68757,64
2015-10-14,68757,
2015-10-15,68757,71
2015-10-16,68757,66
2015-10-17,68757,89
2015-10-18,68757,73
2015-10-19,68757,58
2015-10-20,68757,77
2015-10-21,68757,
2015-10-22,68757,72
2015-10-23,68757,79
2015-10-24,68757,87
2015-10-25,68757,75
2015-10-26,68757,56
2015-10-27,68757,70
2015-10-28,68757,66
2015-10-29,68757,55
2015-10-30,68757,81
2015-10-31,68757,66
2015-11-01,68757,83
2015-11-02,68757,64
2015-11-03,68757,72
2015-11-04,68757,70
2015-11-05,68757,81
2015-11-06,68757,87
2015-11-07,68757,91
2015-11-08,68757,95
2015-11-09,68757,49
2015-11-10,68757,67
2015-11-11,68757,75
2015-11-12,68757,74
2015-11-13,68757,78
2015-11-14,68757,82
2015-11-15,68757,96
2015-11-16,68757,156
2015-11-17,68757,59
2015-11-18,68757,79
2015-11-19,68757,67
2015-11-20,68757,76
2015-11-21,68757,103
2015-11-22,68757,95
2015-11-23,68757,50
2015-11-24,68757,70
2015-11-25,68757,78
2015-11-26,68757,80
2015-11-27,68757,77
2015-11-28,68757,84
2015-11-29,68757,87
2015-11-30,68757,70
2015-12-01,68757,53
2015-12-02,68757,50
2015-12-03,68757,51
2015-12-04,68757,49
2015-12-05,68757,56
2015-12-06,68757,65
2015-12-07,68757,49
2015-12-08,68757,54
2015-12-09,68757,61
2015-12-10,68757,63
2015-12-11,68757,64
2015-12-12,68757,54
2015-12-13,68757,74
2015-12-14,68757,47
2015-12-15,68757,45
2015-12-16,68757,68
2015-12-17,68757,57
2015-12-18,68757,51
